OTT,2023,OTT,OTT,Team Level,other,20,0.63,0.58,0.61,2649.0,36.54,6.56,2.8,7.61,1.44,18.39,11.2,6.04,6.56,6.04,38.0,10.0,15.0,63.0,6.0,5.0,1.0,4.0,1.0,17.0,15.0,32.0,42.0,2.0,4.0,35.0,6.0,4.0,5.0,26.0,10.0,12.0,1.17,1.08,4.31,1.0,1.0,4.0,63.0,48.0,48.0,2.0,0.92,1.49,0.84,6.63,6.63,6.33,21.8,3.86,1.37,4.14,0.75,11.98,8.9,3.84,3.86,3.84,22.0,9.0,14.0,45.0,3.0,1.0,1.0,6.0,0.0,9.0,12.0,19.0,28.0,5.0,10.0,31.0,6.0,1.0,3.0,18.0,9.0,4.0,0.61,1.0,2.26,0.0,1.0,2.0,45.0,31.0,31.0,2.0,0.43,0.91,0.91,3.39,3.39,3.38
OTT,2023,OTT,OTT,Team Level,all,20,0.5,0.51,0.52,72598.0,659.68,58.28,44.29,160.16,22.2,353.03,261.03,55.88,57.91,55.52,652.0,247.0,323.0,1222.0,69.0,65.0,7.0,46.0,7.0,380.0,332.0,583.0,830.0,91.0,208.0,614.0,343.0,114.0,215.0,680.0,157.0,62.0,18.77,19.75,19.76,27.0,27.0,15.0,1213.47,899.0,892.36,129.0,10.04,12.6,13.0,55.32,54.93,53.69,612.5,58.87,40.07,149.72,20.71,321.43,245.19,55.26,59.82,56.17,611.0,225.0,355.0,1191.0,65.0,67.0,7.0,45.0,6.0,353.0,300.0,546.0,771.0,106.0,241.0,566.0,412.0,122.0,171.0,634.0,137.0,65.0,16.39,17.72,24.77,22.0,23.0,20.0,1207.06,836.0,846.92,97.0,9.0,13.43,13.43,54.44,55.32,52.99
OTT,2023,OTT,OTT,Team Level,5on5,20,0.47,0.48,0.5,56046.0,473.18,35.35,28.32,120.75,15.85,247.87,195.87,34.18,34.97,33.82,462.0,182.0,242.0,886.0,49.0,45.0,5.0,36.0,3.0,266.0,245.0,413.0,595.0,80.0,186.0,433.0,318.0,92.0,181.0,507.0,104.0,33.0,12.84,13.41,9.09,22.0,21.0,6.0,877.47,644.0,637.36,121.0,5.87,8.65,9.17,32.05,31.65,31.17,482.73,40.16,30.61,123.12,16.41,249.65,196.05,38.2,41.1,39.12,479.0,177.0,289.0,945.0,44.0,54.0,4.0,32.0,6.0,273.0,247.0,435.0,612.0,93.0,215.0,431.0,373.0,99.0,141.0,500.0,117.0,39.0,13.72,15.45,10.99,21.0,18.0,5.0,961.06,656.0,666.92,83.0,6.36,10.72,10.72,35.8,36.67,36.03
OTT,2023,OTT,OTT,Team Level,4on5,20,0.08,0.13,0.16,5827.0,17.2,1.23,0.97,2.96,0.71,6.54,12.59,1.23,1.23,1.23,23.0,2.0,1.0,26.0,1.0,0.0,0.0,2.0,0.0,5.0,17.0,22.0,24.0,2.0,4.0,60.0,9.0,14.0,6.0,20.0,5.0,0.0,0.54,0.69,0.0,0.0,1.0,0.0,26.0,25.0,25.0,5.0,0.22,0.0,0.0,1.45,1.45,1.44,92.48,14.07,7.47,20.02,3.06,54.56,28.82,12.44,14.07,12.44,90.0,38.0,47.0,175.0,17.0,11.0,2.0,7.0,0.0,63.0,30.0,73.0,111.0,5.0,10.0,54.0,7.0,1.0,16.0,98.0,9.0,21.0,1.7,1.08,11.3,1.0,3.0,13.0,175.0,128.0,128.0,1.0,2.06,1.77,1.77,14.37,14.37,12.7
OTT,2023,OTT,OTT,Team Level,5on4,20,0.95,0.9,0.9,8076.0,132.76,15.15,12.2,28.84,4.22,80.23,41.37,14.44,15.15,14.44,129.0,53.0,65.0,247.0,13.0,15.0,1.0,4.0,3.0,92.0,55.0,116.0,169.0,7.0,14.0,86.0,10.0,4.0,23.0,127.0,38.0,17.0,4.22,4.57,6.36,4.0,4.0,5.0,247.0,182.0,182.0,1.0,3.04,2.46,2.98,15.2,15.2,14.75,15.49,0.78,0.62,2.44,0.49,5.25,11.42,0.78,0.78,0.78,20.0,1.0,5.0,26.0,1.0,1.0,0.0,0.0,0.0,8.0,11.0,19.0,20.0,3.0,6.0,50.0,26.0,21.0,11.0,18.0,2.0,1.0,0.37,0.19,0.22,0.0,1.0,0.0,26.0,21.0,21.0,11.0,0.14,0.03,0.03,0.89,0.89,0.89
BOS,2023,BOS,BOS,Team Level,other,24,0.46,0.38,0.4,4604.0,54.71,10.62,3.37,10.33,1.83,24.22,21.62,9.94,10.62,9.94,61.0,11.0,19.0,91.0,10.0,5.0,0.0,4.0,0.0,23.0,30.0,51.0,62.0,5.0,10.0,69.0,18.0,13.0,15.0,42.0,15.0,15.0,1.74,1.89,6.99,3.0,3.0,4.0,91.0,72.0,72.0,7.0,0.98,1.65,1.65,9.95,9.95,9.55,80.35,12.61,6.8,16.62,3.03,47.83,23.1,11.38,12.61,11.38,76.0,34.0,37.0,147.0,13.0,13.0,4.0,6.0,4.0,47.0,27.0,63.0,97.0,4.0,6.0,54.0,6.0,7.0,10.0,60.0,31.0,19.0,2.21,3.72,6.69,3.0,3.0,7.0,147.0,110.0,110.0,2.0,1.97,3.06,3.06,11.52,11.52,10.66
BOS,2023,BOS,BOS,Team Level,all,24,0.52,0.49,0.49,87548.0,775.86,79.15,54.87,181.12,26.6,417.16,305.1,74.82,80.41,75.97,764.0,300.0,385.0,1449.0,80.0,80.0,9.0,43.0,11.0,469.0,381.0,684.0,984.0,107.0,234.0,701.0,424.0,133.0,178.0,767.0,208.0,89.0,22.23,26.35,30.58,28.0,31.0,21.0,1486.32,1064.0,1088.52,72.0,12.32,18.81,18.81,72.67,73.74,71.52,803.09,73.11,55.16,190.72,27.13,437.05,315.83,69.65,72.41,68.97,761.0,338.0,421.0,1520.0,59.0,73.0,14.0,67.0,16.0,477.0,407.0,702.0,1040.0,94.0,201.0,692.0,489.0,193.0,184.0,824.0,190.0,85.0,23.23,23.96,25.92,21.0,13.0,25.0,1490.51,1099.0,1080.68,70.0,12.43,15.29,15.29,70.26,69.54,67.22
BOS,2023,BOS,BOS,Team Level,5on5,24,0.52,0.49,0.49,68113.0,573.45,50.41,38.58,141.74,19.88,313.45,229.95,48.24,51.65,49.39,551.0,243.0,305.0,1099.0,53.0,61.0,8.0,33.0,10.0,342.0,295.0,498.0,741.0,86.0,192.0,486.0,371.0,97.0,133.0,599.0,145.0,50.0,17.32,18.0,15.08,23.0,20.0,10.0,1136.32,794.0,818.52,57.0,8.02,13.67,13.67,44.76,45.83,45.07,599.93,46.91,38.23,150.4,20.23,325.53,244.7,45.34,46.21,44.65,561.0,265.0,324.0,1150.0,35.0,51.0,8.0,52.0,10.0,362.0,316.0,526.0,791.0,82.0,179.0,522.0,455.0,160.0,145.0,649.0,130.0,47.0,18.11,16.57,12.23,15.0,7.0,13.0,1120.51,826.0,807.68,60.0,7.93,9.49,9.49,45.34,44.63,43.69
BOS,2023,BOS,BOS,Team Level,4on5,24,0.21,0.17,0.21,7750.0,27.23,2.94,1.36,3.86,0.75,8.19,17.89,2.88,2.94,2.88,27.0,8.0,4.0,39.0,0.0,0.0,0.0,1.0,0.0,9.0,25.0,27.0,35.0,8.0,16.0,64.0,28.0,19.0,10.0,24.0,7.0,4.0,0.68,0.99,1.28,0.0,0.0,0.0,39.0,35.0,35.0,7.0,0.32,0.0,0.0,3.26,3.26,3.18,96.37,10.77,8.87,19.93,3.12,55.84,30.48,10.17,10.77,10.17,95.0,34.0,55.0,184.0,9.0,8.0,2.0,9.0,1.0,63.0,39.0,86.0,120.0,7.0,14.0,66.0,9.0,10.0,23.0,93.0,23.0,13.0,2.47,2.85,5.46,3.0,1.0,5.0,184.0,129.0,129.0,2.0,2.24,2.42,2.42,10.6,10.6,10.13
BOS,2023,BOS,BOS,Team Level,5on4,24,0.84,0.85,0.83,7081.0,120.47,15.18,11.56,25.19,4.14,71.3,35.63,13.76,15.18,13.76,125.0,38.0,57.0,220.0,17.0,14.0,1.0,5.0,1.0,95.0,31.0,108.0,146.0,8.0,16.0,82.0,7.0,4.0,20.0,102.0,41.0,20.0,2.49,5.46,7.23,2.0,8.0,7.0,220.0,163.0,163.0,1.0,3.02,3.49,3.49,14.71,14.71,13.72,26.43,2.81,1.26,3.77,0.75,7.86,17.55,2.76,2.81,2.76,29.0,5.0,5.0,39.0,2.0,1.0,0.0,0.0,1.0,5.0,25.0,27.0,32.0,1.0,2.0,50.0,19.0,16.0,6.0,22.0,6.0,6.0,0.44,0.83,1.54,0.0,2.0,0.0,39.0,34.0,34.0,6.0,0.3,0.32,0.32,2.79,2.79,2.75
SEA,2023,SEA,SEA,Team Level,other,26,0.41,0.5,0.45,3515.0,49.52,7.73,3.35,10.06,1.81,24.61,18.44,7.41,7.73,7.41,45.0,21.0,34.0,100.0,6.0,1.0,0.0,2.0,0.0,25.0,32.0,39.0,60.0,2.0,4.0,50.0,6.0,5.0,8.0,33.0,20.0,13.0,1.35,2.12,4.26,0.0,2.0,4.0,100.0,66.0,66.0,3.0,1.0,0.52,0.52,8.21,8.21,8.06,56.47,10.98,3.99,11.11,1.98,31.08,20.86,10.0,10.98,10.0,49.0,31.0,20.0,100.0,13.0,4.0,2.0,3.0,3.0,29.0,28.0,36.0,67.0,2.0,4.0,45.0,8.0,12.0,8.0,48.0,18.0,14.0,1.72,2.2,7.06,2.0,2.0,9.0,100.0,80.0,80.0,4.0,1.14,1.67,1.67,10.46,10.46,9.91
SEA,2023,SEA,SEA,Team Level,all,26,0.49,0.52,0.51,95943.0,834.17,73.46,56.03,203.71,28.02,461.57,331.21,70.29,74.32,71.12,793.0,361.0,483.0,1637.0,69.0,76.0,10.0,47.0,3.0,532.0,427.0,724.0,1085.0,97.0,227.0,735.0,453.0,203.0,138.0,902.0,169.0,83.0,25.5,20.39,27.58,26.0,22.0,21.0,1639.9,1154.0,1159.6,66.0,12.51,14.28,14.28,71.69,72.39,70.05,799.71,75.32,52.94,196.92,27.03,439.0,315.8,71.9,75.47,72.08,760.0,347.0,406.0,1513.0,89.0,79.0,15.0,40.0,7.0,514.0,378.0,671.0,1018.0,103.0,235.0,759.0,449.0,231.0,195.0,828.0,197.0,82.0,22.52,23.65,29.15,25.0,29.0,35.0,1517.99,1107.0,1109.76,94.0,11.86,16.44,16.44,70.74,70.82,69.1
SEA,2023,SEA,SEA,Team Level,5on5,26,0.51,0.52,0.51,77433.0,642.11,49.25,40.84,163.95,21.47,356.28,262.22,47.82,50.1,48.65,617.0,277.0,368.0,1262.0,45.0,59.0,7.0,40.0,1.0,417.0,332.0,572.0,849.0,85.0,201.0,551.0,428.0,171.0,116.0,715.0,132.0,47.0,20.28,16.13,12.84,20.0,17.0,8.0,1264.9,894.0,899.6,58.0,8.42,10.21,10.21,47.46,48.17,47.28,616.14,47.8,38.57,159.75,20.77,337.39,248.72,46.06,47.96,46.24,588.0,265.0,325.0,1178.0,56.0,61.0,9.0,32.0,3.0,413.0,288.0,532.0,797.0,91.0,211.0,588.0,419.0,190.0,164.0,660.0,148.0,45.0,17.05,17.81,12.95,19.0,21.0,16.0,1182.99,853.0,855.76,86.0,8.0,10.51,10.51,45.29,45.37,44.49
SEA,2023,SEA,SEA,Team Level,4on5,26,0.14,0.12,0.16,6605.0,20.76,2.23,1.05,2.96,0.79,6.34,13.63,2.1,2.23,2.1,22.0,5.0,0.0,27.0,2.0,4.0,1.0,0.0,1.0,3.0,17.0,20.0,25.0,3.0,8.0,48.0,16.0,20.0,4.0,21.0,1.0,5.0,0.68,0.09,1.46,1.0,0.0,1.0,27.0,27.0,27.0,3.0,0.24,0.89,0.89,1.57,1.57,1.55,106.35,14.2,9.24,23.07,3.65,64.0,32.84,13.55,14.2,13.55,100.0,47.0,54.0,201.0,17.0,13.0,3.0,4.0,1.0,67.0,45.0,83.0,130.0,5.0,10.0,63.0,5.0,9.0,18.0,103.0,26.0,18.0,3.33,2.98,7.89,4.0,5.0,8.0,201.0,147.0,147.0,0.0,2.46,4.0,4.0,12.66,12.66,12.37
SEA,2023,SEA,SEA,Team Level,5on4,26,0.86,0.88,0.86,8390.0,121.79,14.26,10.8,26.73,3.95,74.34,36.92,12.96,14.26,12.96,109.0,58.0,81.0,248.0,16.0,12.0,2.0,5.0,1.0,87.0,46.0,93.0,151.0,7.0,14.0,86.0,3.0,7.0,10.0,133.0,16.0,18.0,3.19,2.05,9.02,5.0,3.0,8.0,248.0,167.0,167.0,2.0,2.84,2.66,2.66,14.45,14.45,13.16,20.74,2.34,1.15,3.0,0.63,6.52,13.38,2.29,2.34,2.29,23.0,4.0,7.0,34.0,3.0,1.0,1.0,1.0,0.0,5.0,17.0,20.0,24.0,5.0,10.0,63.0,17.0,20.0,5.0,17.0,5.0,5.0,0.42,0.67,1.24,0.0,1.0,2.0,34.0,27.0,27.0,4.0,0.26,0.27,0.27,2.33,2.33,2.33
WSH,2023,WSH,WSH,Team Level,other,22,0.55,0.4,0.42,2819.0,34.27,10.37,2.27,5.9,1.1,16.29,11.06,8.31,10.37,8.31,30.0,17.0,10.0,57.0,10.0,4.0,1.0,2.0,0.0,17.0,14.0,20.0,37.0,1.0,2.0,33.0,6.0,7.0,2.0,18.0,13.0,16.0,0.76,1.41,8.2,3.0,1.0,6.0,57.0,47.0,47.0,0.0,0.67,1.65,1.65,9.39,9.39,7.67,46.73,8.36,3.53,9.14,1.74,26.44,15.79,7.28,8.36,7.28,36.0,29.0,21.0,86.0,5.0,4.0,1.0,2.0,0.0,37.0,17.0,31.0,60.0,1.0,2.0,33.0,7.0,7.0,7.0,37.0,19.0,9.0,1.37,2.35,4.64,1.0,1.0,3.0,86.0,65.0,65.0,2.0,1.06,0.66,0.66,8.76,8.76,7.66
WSH,2023,WSH,WSH,Team Level,all,22,0.47,0.47,0.47,80154.0,639.18,67.45,44.93,154.98,22.33,337.86,246.46,62.07,66.81,61.43,613.0,261.0,347.0,1221.0,50.0,69.0,5.0,32.0,5.0,383.0,335.0,563.0,824.0,84.0,178.0,558.0,363.0,178.0,211.0,618.0,186.0,70.0,18.36,23.38,25.71,18.0,19.0,13.0,1196.21,874.0,861.47,125.0,10.05,15.36,15.4,62.1,61.45,58.36,714.69,76.21,48.8,172.41,24.16,382.25,280.17,71.08,77.16,71.98,677.0,307.0,415.0,1399.0,65.0,67.0,8.0,30.0,3.0,450.0,369.0,612.0,919.0,78.0,167.0,656.0,336.0,183.0,205.0,710.0,173.0,101.0,19.91,21.61,34.69,18.0,25.0,22.0,1424.23,984.0,997.25,107.0,11.08,14.83,14.87,72.42,73.13,69.6
WSH,2023,WSH,WSH,Team Level,5on5,22,0.46,0.47,0.47,63647.0,486.77,42.8,32.15,123.89,17.01,256.54,192.61,40.48,42.15,39.84,469.0,196.0,283.0,948.0,33.0,49.0,3.0,24.0,4.0,302.0,253.0,436.0,632.0,74.0,158.0,417.0,339.0,147.0,185.0,487.0,143.0,35.0,14.19,18.25,10.36,14.0,16.0,3.0,923.21,665.0,652.47,111.0,6.72,9.93,9.96,39.56,38.91,37.97,547.69,49.41,35.09,138.83,18.44,290.19,222.05,47.75,50.35,48.64,522.0,232.0,319.0,1073.0,44.0,54.0,7.0,24.0,3.0,337.0,292.0,478.0,710.0,72.0,155.0,497.0,315.0,155.0,174.0,559.0,130.0,65.0,15.54,16.11,17.76,15.0,20.0,9.0,1098.23,754.0,767.25,91.0,7.28,11.89,11.92,44.77,45.47,44.61
WSH,2023,WSH,WSH,Team Level,4on5,22,0.05,0.08,0.11,6795.0,13.27,0.9,0.52,1.81,0.44,4.3,10.03,0.9,0.9,0.9,13.0,5.0,1.0,19.0,2.0,0.0,0.0,1.0,0.0,3.0,12.0,11.0,16.0,5.0,10.0,47.0,7.0,16.0,10.0,15.0,1.0,2.0,0.3,0.15,0.45,1.0,0.0,1.0,19.0,18.0,18.0,10.0,0.12,0.0,0.0,1.01,1.01,1.01,104.07,17.17,9.22,21.93,3.4,59.48,30.8,14.78,17.17,14.78,103.0,39.0,67.0,209.0,15.0,9.0,0.0,3.0,0.0,71.0,44.0,88.0,127.0,4.0,8.0,66.0,4.0,8.0,13.0,97.0,19.0,26.0,2.67,2.43,12.08,2.0,3.0,10.0,209.0,142.0,142.0,3.0,2.52,2.29,2.29,17.4,17.4,15.85
WSH,2023,WSH,WSH,Team Level,5on4,22,0.91,0.86,0.86,6893.0,104.86,13.39,9.99,23.37,3.77,60.73,32.75,12.39,13.39,12.39,101.0,43.0,53.0,197.0,5.0,16.0,1.0,5.0,1.0,61.0,56.0,96.0,139.0,4.0,8.0,61.0,11.0,8.0,14.0,98.0,29.0,17.0,3.12,3.56,6.7,0.0,2.0,3.0,197.0,144.0,144.0,4.0,2.54,3.78,3.78,12.14,12.14,11.71,16.2,1.28,0.96,2.51,0.59,6.13,11.52,1.27,1.28,1.27,16.0,7.0,8.0,31.0,1.0,0.0,0.0,1.0,0.0,5.0,16.0,15.0,22.0,1.0,2.0,60.0,10.0,13.0,11.0,17.0,5.0,1.0,0.34,0.73,0.22,0.0,1.0,0.0,31.0,23.0,23.0,11.0,0.22,0.0,0.0,1.5,1.5,1.48
ANA,2023,ANA,ANA,Team Level,other,25,0.51,0.54,0.54,4668.0,66.13,12.95,5.2,12.33,2.16,35.04,20.31,11.37,12.95,11.37,62.0,26.0,26.0,114.0,13.0,11.0,2.0,2.0,2.0,39.0,21.0,49.0,75.0,2.0,4.0,41.0,12.0,6.0,10.0,51.0,20.0,17.0,1.94,2.5,8.5,3.0,3.0,7.0,114.0,88.0,88.0,3.0,1.49,3.38,3.22,11.22,11.22,10.27,53.61,12.35,3.58,9.72,1.85,27.72,18.77,10.76,12.35,10.76,47.0,27.0,24.0,98.0,11.0,4.0,0.0,2.0,1.0,33.0,23.0,36.0,63.0,1.0,2.0,57.0,11.0,12.0,16.0,33.0,25.0,16.0,1.24,3.04,8.06,4.0,2.0,5.0,98.0,74.0,74.0,7.0,1.01,1.88,1.88,11.48,11.48,10.52
ANA,2023,ANA,ANA,Team Level,all,25,0.47,0.47,0.48,90775.0,765.1,74.55,50.73,182.38,25.69,407.53,303.12,70.63,73.56,69.68,741.0,303.0,367.0,1411.0,68.0,74.0,9.0,43.0,5.0,480.0,374.0,673.0,976.0,130.0,294.0,678.0,492.0,160.0,177.0,775.0,181.0,88.0,21.87,22.29,30.39,16.0,23.0,29.0,1377.77,1044.0,1020.83,82.0,11.43,16.16,16.16,69.82,69.0,66.75,834.35,85.41,59.35,197.07,28.34,456.75,324.08,80.58,86.91,82.04,795.0,356.0,433.0,1584.0,87.0,87.0,10.0,46.0,7.0,507.0,417.0,708.0,1064.0,109.0,247.0,734.0,362.0,155.0,186.0,816.0,239.0,96.0,23.18,30.12,32.11,27.0,35.0,25.0,1626.55,1151.0,1180.22,85.0,13.36,18.32,18.32,80.45,81.85,78.98
ANA,2023,ANA,ANA,Team Level,5on5,25,0.47,0.48,0.49,68485.0,561.77,46.27,34.47,142.22,18.97,297.06,228.01,44.61,45.28,43.66,547.0,220.0,274.0,1041.0,37.0,57.0,5.0,33.0,3.0,351.0,286.0,510.0,730.0,117.0,263.0,483.0,452.0,136.0,138.0,590.0,128.0,49.0,16.36,15.95,13.95,10.0,17.0,10.0,1007.77,767.0,743.83,66.0,7.15,12.26,12.26,41.16,40.34,39.73,585.16,51.2,39.23,146.31,19.78,314.33,237.15,49.05,52.7,50.5,561.0,247.0,307.0,1115.0,56.0,64.0,8.0,35.0,5.0,349.0,299.0,505.0,752.0,95.0,216.0,527.0,323.0,115.0,136.0,605.0,144.0,59.0,17.19,18.32,15.68,17.0,29.0,10.0,1157.55,808.0,837.22,71.0,8.15,13.3,13.49,45.87,47.27,46.3
ANA,2023,ANA,ANA,Team Level,4on5,25,0.12,0.11,0.12,10023.0,26.9,2.48,1.19,4.14,0.84,7.87,18.48,2.45,2.48,2.45,29.0,6.0,5.0,40.0,3.0,1.0,0.0,1.0,0.0,9.0,21.0,26.0,32.0,4.0,11.0,95.0,26.0,15.0,10.0,27.0,2.0,6.0,0.64,0.17,1.67,0.0,0.0,3.0,40.0,35.0,35.0,9.0,0.28,0.09,0.09,2.67,2.67,2.65,177.27,19.06,15.52,38.85,6.14,109.56,56.88,18.03,19.06,18.03,170.0,76.0,94.0,340.0,20.0,17.0,2.0,9.0,1.0,120.0,79.0,150.0,226.0,10.0,23.0,88.0,7.0,9.0,28.0,170.0,59.0,17.0,4.6,7.13,7.33,6.0,4.0,10.0,340.0,246.0,246.0,1.0,3.96,2.73,2.55,20.47,20.47,19.55
ANA,2023,ANA,ANA,Team Level,5on4,25,0.82,0.87,0.87,7599.0,110.3,12.86,9.86,23.7,3.72,67.56,36.31,12.2,12.86,12.2,103.0,51.0,62.0,216.0,15.0,5.0,2.0,7.0,0.0,81.0,46.0,88.0,139.0,7.0,16.0,59.0,2.0,3.0,19.0,107.0,31.0,16.0,2.93,3.66,6.27,3.0,3.0,9.0,216.0,154.0,154.0,4.0,2.51,0.43,0.59,14.78,14.78,14.1,18.31,2.8,1.03,2.19,0.56,5.14,11.28,2.75,2.8,2.75,17.0,6.0,8.0,31.0,0.0,2.0,0.0,0.0,0.0,5.0,16.0,17.0,23.0,3.0,6.0,62.0,21.0,19.0,6.0,8.0,11.0,4.0,0.15,1.62,1.03,0.0,0.0,0.0,31.0,23.0,23.0,6.0,0.23,0.4,0.4,2.63,2.63,2.62
NSH,2023,NSH,NSH,Team Level,other,25,0.55,0.63,0.65,3410.0,64.41,13.76,5.17,12.89,2.42,33.67,16.1,11.57,13.76,11.57,57.0,27.0,27.0,111.0,11.0,11.0,1.0,2.0,3.0,34.0,23.0,46.0,73.0,2.0,4.0,33.0,12.0,6.0,5.0,41.0,22.0,21.0,1.6,2.7,9.46,4.0,2.0,5.0,111.0,84.0,84.0,3.0,1.55,3.95,3.95,11.36,11.36,10.4,34.16,11.23,2.3,5.65,1.1,15.23,10.49,10.75,11.23,10.75,31.0,15.0,19.0,65.0,10.0,6.0,2.0,0.0,1.0,15.0,14.0,21.0,36.0,1.0,2.0,32.0,4.0,5.0,6.0,16.0,13.0,17.0,0.64,1.54,9.05,2.0,1.0,7.0,65.0,46.0,46.0,2.0,0.65,2.08,2.08,9.79,9.79,9.66
NSH,2023,NSH,NSH,Team Level,all,25,0.54,0.51,0.52,90447.0,823.03,87.5,59.33,195.18,28.5,441.73,309.76,81.94,88.19,82.54,777.0,345.0,384.0,1506.0,79.0,95.0,13.0,51.0,10.0,488.0,399.0,698.0,1043.0,95.0,217.0,700.0,536.0,166.0,236.0,773.0,246.0,103.0,22.04,31.02,34.44,25.0,27.0,27.0,1518.82,1122.0,1130.37,115.0,13.51,21.03,21.08,79.92,80.29,77.71,757.42,74.54,51.3,185.42,26.35,399.33,297.06,71.71,74.61,71.77,757.0,277.0,402.0,1436.0,80.0,77.0,12.0,38.0,2.0,468.0,369.0,677.0,954.0,105.0,243.0,693.0,498.0,155.0,267.0,770.0,183.0,81.0,21.89,22.71,29.95,29.0,21.0,30.0,1430.85,1034.0,1031.96,160.0,11.37,15.12,15.15,70.77,70.91,69.64
NSH,2023,NSH,NSH,Team Level,5on5,25,0.53,0.49,0.49,71019.0,589.58,54.59,39.35,147.85,20.41,310.67,234.13,52.19,55.28,52.79,556.0,251.0,284.0,1091.0,47.0,61.0,8.0,37.0,6.0,359.0,297.0,509.0,760.0,80.0,187.0,536.0,502.0,142.0,194.0,577.0,167.0,63.0,15.98,21.4,17.21,17.0,17.0,13.0,1103.83,807.0,815.37,101.0,8.23,12.1,12.43,50.38,50.75,49.79,603.32,48.95,38.96,154.85,21.29,320.01,242.93,47.19,49.01,47.25,609.0,218.0,316.0,1143.0,50.0,57.0,8.0,33.0,1.0,383.0,303.0,559.0,777.0,97.0,225.0,511.0,457.0,128.0,225.0,634.0,149.0,44.0,17.72,18.77,12.46,24.0,18.0,8.0,1137.85,827.0,824.96,141.0,8.12,11.1,11.43,45.64,45.79,45.12
NSH,2023,NSH,NSH,Team Level,4on5,25,0.16,0.14,0.16,7155.0,20.45,2.43,1.1,3.06,0.65,5.83,12.94,2.36,2.43,2.36,16.0,10.0,7.0,33.0,3.0,3.0,1.0,0.0,0.0,3.0,17.0,13.0,23.0,4.0,8.0,36.0,15.0,13.0,8.0,14.0,8.0,4.0,0.31,1.01,1.11,0.0,2.0,1.0,33.0,26.0,26.0,7.0,0.26,0.67,0.67,2.02,2.02,2.01,101.9,12.37,9.25,22.31,3.45,58.92,31.71,11.76,12.37,11.76,98.0,40.0,63.0,201.0,18.0,14.0,2.0,5.0,0.0,64.0,37.0,80.0,120.0,2.0,4.0,79.0,4.0,6.0,19.0,101.0,21.0,16.0,2.83,2.4,7.14,3.0,2.0,13.0,201.0,138.0,138.0,2.0,2.42,1.93,1.64,13.15,13.15,12.68
NSH,2023,NSH,NSH,Team Level,5on4,25,0.89,0.91,0.9,8863.0,148.6,16.73,13.71,31.38,5.03,91.56,46.59,15.81,16.73,15.81,148.0,57.0,66.0,271.0,18.0,20.0,3.0,12.0,1.0,92.0,62.0,130.0,187.0,9.0,18.0,95.0,7.0,5.0,29.0,141.0,49.0,15.0,4.16,5.91,6.66,4.0,6.0,8.0,271.0,205.0,205.0,4.0,3.46,4.32,4.04,16.15,16.15,15.5,18.04,2.0,0.78,2.6,0.52,5.18,11.93,2.0,2.0,2.0,19.0,4.0,4.0,27.0,2.0,0.0,0.0,0.0,0.0,6.0,15.0,17.0,21.0,5.0,12.0,71.0,33.0,16.0,17.0,19.0,0.0,4.0,0.71,0.0,1.29,0.0,0.0,2.0,27.0,23.0,23.0,15.0,0.18,0.0,0.0,2.18,2.18,2.18
CHI,2023,CHI,CHI,Team Level,other,24,0.42,0.48,0.48,3239.0,35.24,6.67,2.66,7.39,1.18,18.74,11.36,6.34,6.67,6.34,34.0,14.0,20.0,68.0,8.0,1.0,0.0,3.0,0.0,25.0,11.0,26.0,40.0,0.0,0.0,30.0,12.0,10.0,9.0,27.0,13.0,8.0,1.05,1.5,4.13,1.0,2.0,5.0,68.0,48.0,48.0,2.0,0.77,0.02,0.02,7.43,7.43,7.06,39.37,9.1,2.83,7.37,1.19,19.67,11.84,8.55,9.1,8.55,36.0,16.0,22.0,74.0,6.0,3.0,1.0,2.0,0.0,20.0,21.0,30.0,46.0,1.0,2.0,42.0,8.0,5.0,14.0,25.0,12.0,15.0,0.99,1.34,6.77,0.0,0.0,6.0,74.0,52.0,52.0,7.0,0.78,1.1,1.1,8.78,8.78,8.36
CHI,2023,CHI,CHI,Team Level,all,24,0.42,0.46,0.45,87140.0,665.68,63.74,45.37,161.09,22.13,355.46,262.21,60.87,63.4,60.53,662.0,248.0,379.0,1289.0,59.0,67.0,11.0,40.0,3.0,395.0,346.0,603.0,851.0,92.0,201.0,595.0,418.0,213.0,251.0,695.0,142.0,73.0,19.71,17.43,26.6,19.0,17.0,23.0,1263.73,910.0,896.26,143.0,10.14,14.14,14.14,59.74,59.46,58.29,799.88,86.43,56.99,188.32,26.59,434.08,309.58,82.23,87.32,83.09,781.0,321.0,420.0,1522.0,88.0,85.0,16.0,40.0,6.0,481.0,402.0,693.0,1014.0,89.0,197.0,728.0,408.0,153.0,228.0,761.0,236.0,105.0,22.89,28.26,35.29,22.0,38.0,28.0,1556.43,1102.0,1124.13,114.0,12.58,19.54,19.54,79.46,80.39,78.04
